"","Category","Diff_Level","correct_gpt35","correct_gpt4","gpt.3.5.turbo_calc_time_s","gpt.3.5.turbo_calc_time_micro_s","question_length","X0","X1"
"261","Neurologic Complications of Systemic Disease","Easy
(1st quartile)",TRUE,FALSE,10,263003,781,53.767334,-3.7641613
"262","Neurologic Complications of Systemic Disease","Difficult
(4th quartile)",FALSE,TRUE,41,702996,625,73.25592,13.673851
"263","Basic Neuroscience","Intermediate
(2nd quartile)",FALSE,FALSE,12,214006,333,55.954247,-23.896002
"264","Neurologic Complications of Systemic Disease","Intermediate
(2nd quartile)",TRUE,TRUE,9,866999,509,1.2403197,2.7019842
"265","Neurologic Complications of Systemic Disease","Advanced
(3rd quartile)",FALSE,TRUE,11,698002,203,8.266819,-54.20265
"266","Neurologic Complications of Systemic Disease","Advanced
(3rd quartile)",TRUE,TRUE,6,711005,677,47.808823,9.444529
"267","Neurologic Complications of Systemic Disease","Easy
(1st quartile)",TRUE,TRUE,11,835203,734,79.47953,30.04598
"268","Neurologic Complications of Systemic Disease","Advanced
(3rd quartile)",FALSE,TRUE,8,926187,747,38.672077,-23.433071
"269","Neurologic Complications of Systemic Disease","Difficult
(4th quartile)",TRUE,TRUE,6,176033,199,12.616726,17.999264
"270","Neurologic Complications of Systemic Disease","Difficult
(4th quartile)",FALSE,FALSE,9,304962,775,-1.675224,-40.07778
"271","Neurologic Complications of Systemic Disease","Difficult
(4th quartile)",FALSE,FALSE,7,982002,328,-0.8555136,-40.01807
"272","Neurologic Complications of Systemic Disease","Difficult
(4th quartile)",FALSE,FALSE,8,264998,611,-1.8994617,-40.45091
"273","Neurologic Complications of Systemic Disease","Easy
(1st quartile)",TRUE,TRUE,6,978003,422,26.473413,-58.309597
"274","Basic Neuroscience","Difficult
(4th quartile)",TRUE,FALSE,8,539992,528,20.265564,-50.321186
"275","Neurologic Complications of Systemic Disease","Easy
(1st quartile)",TRUE,TRUE,12,207199,458,44.89329,-26.591192
"276","Neurologic Complications of Systemic Disease","Easy
(1st quartile)",TRUE,TRUE,6,891002,38,-29.199312,48.630398
"277","Neurologic Complications of Systemic Disease","Easy
(1st quartile)",TRUE,TRUE,6,864022,621,33.717236,-45.45876
"278","Neurologic Complications of Systemic Disease","Difficult
(4th quartile)",FALSE,FALSE,9,97976,60,-20.523859,48.607105
"279","Neurologic Complications of Systemic Disease","Difficult
(4th quartile)",FALSE,FALSE,11,929197,1100,46.062664,-29.524876
"280","Neurologic Complications of Systemic Disease","Easy
(1st quartile)",TRUE,TRUE,7,56169,320,38.84778,-45.627388
"281","Neurologic Complications of Systemic Disease","Easy
(1st quartile)",TRUE,TRUE,13,717152,422,-13.693299,-18.286469
"282","Neurologic Complications of Systemic Disease","Advanced
(3rd quartile)",TRUE,TRUE,14,904492,722,31.598871,-53.59825
"283","Neurologic Complications of Systemic Disease","Easy
(1st quartile)",TRUE,TRUE,5,433979,532,74.75997,20.32878
"284","Neurologic Complications of Systemic Disease","Difficult
(4th quartile)",TRUE,TRUE,5,517015,507,24.458689,33.012794
"285","Basic Neuroscience","Advanced
(3rd quartile)",TRUE,TRUE,7,733536,143,33.331337,-2.0073135
"286","Neurologic Complications of Systemic Disease","Difficult
(4th quartile)",FALSE,TRUE,6,605021,640,69.470436,20.014996
"287","Neurologic Complications of Systemic Disease","Difficult
(4th quartile)",FALSE,TRUE,7,833963,474,67.43756,33.44701
"288","Neurologic Complications of Systemic Disease","Advanced
(3rd quartile)",FALSE,TRUE,12,312998,931,58.675716,17.186934
"289","Neurologic Complications of Systemic Disease","Intermediate
(2nd quartile)",TRUE,TRUE,15,14034,1082,50.09696,18.224745
"290","Neurologic Complications of Systemic Disease","Intermediate
(2nd quartile)",FALSE,TRUE,8,526006,308,1.6191654,53.27026
"291","Neurologic Complications of Systemic Disease","Advanced
(3rd quartile)",FALSE,FALSE,9,275965,670,-11.900589,-13.248441
"292","Neurologic Complications of Systemic Disease","Easy
(1st quartile)",TRUE,TRUE,7,697040,932,50.51597,-4.2283654
"293","Neurologic Complications of Systemic Disease","Easy
(1st quartile)",TRUE,TRUE,19,429478,932,50.516476,-4.228459
"294","Neurologic Complications of Systemic Disease","Advanced
(3rd quartile)",FALSE,TRUE,10,201177,84,-20.101627,25.07731
"295","Neurologic Complications of Systemic Disease","Easy
(1st quartile)",FALSE,TRUE,7,924971,713,29.0293,-3.9732254
"296","Basic Neuroscience","Advanced
(3rd quartile)",TRUE,TRUE,14,330034,107,-53.541073,56.841003
"297","Neuromuscular","Advanced
(3rd quartile)",TRUE,TRUE,9,647993,1271,25.600616,9.655538
"298","Neuromuscular","Difficult
(4th quartile)",TRUE,TRUE,12,249005,107,-46.646557,51.67844
"299","Neuromuscular","Difficult
(4th quartile)",FALSE,FALSE,11,252034,477,72.86277,8.467535
"300","Neuromuscular","Difficult
(4th quartile)",FALSE,TRUE,12,154016,516,25.507202,19.98014
"301","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,12,751951,382,72.287125,21.078585
"302","Neuromuscular","Difficult
(4th quartile)",FALSE,FALSE,7,663998,436,48.792736,22.81188
"303","Neuromuscular","Difficult
(4th quartile)",FALSE,FALSE,12,860997,640,78.39672,9.032164
"304","Neuromuscular","Advanced
(3rd quartile)",TRUE,TRUE,9,887031,355,46.75716,25.445282
"305","Neuromuscular","Difficult
(4th quartile)",TRUE,TRUE,13,102016,56,-43.581604,29.736433
"306","Neuromuscular","Difficult
(4th quartile)",TRUE,TRUE,16,904952,72,37.577003,45.707397
"307","Neuromuscular","Difficult
(4th quartile)",FALSE,FALSE,13,409619,477,25.584917,16.71734
"308","Neuromuscular","Advanced
(3rd quartile)",FALSE,TRUE,6,118002,333,-4.164185,10.3010235
"309","Neuromuscular","Difficult
(4th quartile)",TRUE,TRUE,15,233001,424,46.387352,22.773212
"310","Neuromuscular","Easy
(1st quartile)",TRUE,TRUE,7,404000,909,53.84415,18.39037
"311","Neuromuscular","Advanced
(3rd quartile)",TRUE,TRUE,24,876134,655,41.874985,26.89529
"312","Neuromuscular","Advanced
(3rd quartile)",TRUE,TRUE,11,56049,443,78.16057,10.109704
"313","Neuromuscular","Easy
(1st quartile)",TRUE,TRUE,4,978004,67,14.715944,-19.039785
"314","Neuromuscular","Difficult
(4th quartile)",TRUE,TRUE,11,533976,288,6.3353386,19.414831
"315","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,10,411027,115,-20.823536,48.741653
"316","Neuromuscular","Easy
(1st quartile)",TRUE,TRUE,11,26949,511,56.570343,22.682335
"317","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,30,93003,761,-1.1393305,-6.6516113
"318","Neuromuscular","Easy
(1st quartile)",TRUE,TRUE,6,429981,453,43.633095,-18.577684
"319","Neuromuscular","Difficult
(4th quartile)",TRUE,TRUE,6,207000,448,1.592027,21.952555
"320","Neuromuscular","Advanced
(3rd quartile)",TRUE,FALSE,9,162968,968,53.925556,-8.189458
"321","Neuromuscular","Easy
(1st quartile)",TRUE,TRUE,7,304000,70,-16.85099,49.64894
"322","Neuromuscular","Difficult
(4th quartile)",TRUE,TRUE,8,333058,172,38.56968,-2.4566135
"323","Neuromuscular","Difficult
(4th quartile)",FALSE,FALSE,20,228028,502,78.27422,7.829549
"324","Neuromuscular","Advanced
(3rd quartile)",TRUE,TRUE,7,889917,595,48.604618,22.786772
"325","Neuromuscular","Difficult
(4th quartile)",FALSE,FALSE,13,730020,669,46.292564,23.464323
"326","Neuromuscular","Difficult
(4th quartile)",TRUE,TRUE,6,144016,1066,53.981422,18.37975
"327","Basic Neuroscience","Advanced
(3rd quartile)",TRUE,TRUE,10,86584,250,15.77028,-17.110392
"328","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,9,74033,73,-64.888535,-17.567556
"329","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,9,120959,692,48.681835,18.039486
"330","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,6,428042,84,-25.83512,50.557423
"331","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,4,841962,107,-43.473656,29.55434
"332","Neuromuscular","Easy
(1st quartile)",TRUE,TRUE,7,925996,69,-18.818224,44.233658
"333","Neuromuscular","Advanced
(3rd quartile)",TRUE,TRUE,3,666055,320,37.539646,-3.6639106
"334","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,4,192992,177,46.650562,33.132427
"335","Neuromuscular","Advanced
(3rd quartile)",FALSE,TRUE,6,921956,343,72.68267,22.697361
"336","Neuromuscular","Intermediate
(2nd quartile)",FALSE,FALSE,6,978028,87,-26.826252,52.39736
"337","Neuromuscular","Advanced
(3rd quartile)",TRUE,TRUE,12,44968,179,37.264725,45.374477
"338","Neuromuscular","Easy
(1st quartile)",TRUE,TRUE,11,246047,531,67.173195,23.375942
"339","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,4,737964,84,-60.25499,-1.0814335
"340","Neuromuscular","Easy
(1st quartile)",TRUE,TRUE,8,36958,549,64.6522,17.038574
"341","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,7,535996,202,3.2166226,-48.02163
"342","Neuromuscular","Advanced
(3rd quartile)",TRUE,TRUE,7,722025,88,-18.895164,43.06601
"343","Neuromuscular","Difficult
(4th quartile)",TRUE,TRUE,13,612974,794,72.65605,7.19054
"344","Neuromuscular","Intermediate
(2nd quartile)",FALSE,TRUE,12,5002,518,66.521645,23.580585
"345","Neuromuscular","Advanced
(3rd quartile)",TRUE,TRUE,13,143047,734,72.725655,7.163129
"346","Neuromuscular","Difficult
(4th quartile)",TRUE,FALSE,6,258018,93,-12.231762,35.65988
"347","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,8,86992,146,-23.165459,41.51479
"348","Neuromuscular","Easy
(1st quartile)",FALSE,TRUE,12,50959,115,-18.16204,43.01282
"349","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,5,933067,92,-69.35637,53.357494
"350","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,6,858002,254,-31.40415,-38.822006
"351","Neuromuscular","Difficult
(4th quartile)",FALSE,TRUE,22,973966,83,-27.982798,52.298462
"352","Neuromuscular","Difficult
(4th quartile)",FALSE,TRUE,5,1000,206,8.358526,16.579191
"353","Neuromuscular","Difficult
(4th quartile)",FALSE,FALSE,11,703995,489,65.869156,28.98928
"354","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,7,116032,65,-28.697628,49.419304
"355","Neuromuscular","Easy
(1st quartile)",TRUE,TRUE,15,558024,224,5.6903334,21.4481
"356","Neuromuscular","Easy
(1st quartile)",TRUE,TRUE,11,520970,421,71.79158,20.53178
"357","Neuromuscular","Advanced
(3rd quartile)",FALSE,TRUE,9,585028,653,65.58763,23.426483
"358","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,12,737968,511,26.23043,10.223424
"359","Neuromuscular","Difficult
(4th quartile)",FALSE,TRUE,6,773036,264,54.845116,25.535555
"360","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,10,987468,465,69.97909,5.6210403
"361","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,7,593003,459,-32.604668,-27.987988
"362","Neuromuscular","Advanced
(3rd quartile)",FALSE,TRUE,7,513204,61,-16.53473,32.70633
"363","Neuromuscular","Difficult
(4th quartile)",FALSE,TRUE,5,812963,68,-44.79877,66.06771
"364","Neuromuscular","Advanced
(3rd quartile)",FALSE,TRUE,13,223999,922,76.20463,4.217309
"365","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,13,99004,605,31.799513,-7.8113527
"366","Neuromuscular","Advanced
(3rd quartile)",TRUE,TRUE,14,478999,871,74.97147,3.636573
"367","Neuromuscular","Advanced
(3rd quartile)",TRUE,TRUE,8,760998,478,49.926563,27.404007
"368","Neuromuscular","Intermediate
(2nd quartile)",FALSE,TRUE,11,680002,696,20.108332,-51.860172
"369","Neuromuscular","Advanced
(3rd quartile)",TRUE,TRUE,11,217002,508,67.9671,27.011274
"370","Neuromuscular","Advanced
(3rd quartile)",FALSE,TRUE,18,653031,1001,55.3488,11.922357
"371","Neuromuscular","Advanced
(3rd quartile)",FALSE,TRUE,31,118964,1820,58.816933,16.89449
"372","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,10,542996,102,-60.514603,-0.585879
"373","Neuromuscular","Difficult
(4th quartile)",TRUE,TRUE,14,661001,794,53.749714,12.670664
"374","Neuromuscular","Difficult
(4th quartile)",FALSE,FALSE,11,692613,941,60.263306,12.503906
"375","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,10,555965,720,67.56737,-4.6624947
"376","Neuromuscular","Easy
(1st quartile)",TRUE,TRUE,7,675032,47,-16.620867,40.447315
"377","Neuromuscular","Easy
(1st quartile)",FALSE,TRUE,11,386968,666,24.846966,14.430726
"378","Neuromuscular","Difficult
(4th quartile)",TRUE,FALSE,9,156000,977,55.43912,19.081017
"379","Neuromuscular","Difficult
(4th quartile)",TRUE,TRUE,8,465037,549,0.0032408016,-13.113656
"380","Neuromuscular","Advanced
(3rd quartile)",TRUE,TRUE,51,29963,705,75.418076,4.873587
"381","Neuromuscular","Advanced
(3rd quartile)",FALSE,TRUE,9,914031,1150,73.67263,6.249141
"382","Neuromuscular","Advanced
(3rd quartile)",TRUE,TRUE,9,492468,80,-23.856524,44.94979
"383","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,6,272034,54,-70.32982,50.839172
"384","Neuromuscular","Advanced
(3rd quartile)",TRUE,TRUE,6,522029,354,-4.6577296,-41.668137
"385","Neuromuscular","Easy
(1st quartile)",TRUE,TRUE,11,60961,752,37.03578,-3.8726578
"386","Neuromuscular","Intermediate
(2nd quartile)",FALSE,TRUE,6,609241,80,-27.87051,53.845116
"387","Neuromuscular","Difficult
(4th quartile)",FALSE,FALSE,12,33931,421,54.042046,2.8455858
"388","Neuromuscular","Easy
(1st quartile)",TRUE,TRUE,15,955918,369,-0.4347719,-1.8590857
"389","Neuromuscular","Difficult
(4th quartile)",FALSE,FALSE,8,396003,117,-47.670815,31.701637
"390","Neuromuscular","Difficult
(4th quartile)",FALSE,TRUE,10,402003,336,71.18808,20.159561
"391","Neuromuscular","Easy
(1st quartile)",TRUE,FALSE,12,199032,861,58.32316,13.877796
"392","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,9,204963,230,-3.6361384,30.269299
"393","Neuromuscular","Advanced
(3rd quartile)",FALSE,TRUE,14,814004,857,77.23754,6.9875183
"394","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,6,370045,209,-53.30171,-8.073139
"395","Neuromuscular","Easy
(1st quartile)",TRUE,TRUE,17,431088,524,80.41453,4.4055405
"396","Neuromuscular","Difficult
(4th quartile)",TRUE,TRUE,6,505884,97,-25.693245,49.545822
"397","Neuromuscular","Advanced
(3rd quartile)",TRUE,TRUE,17,704158,440,78.27728,6.3296604
"398","Neuromuscular","Difficult
(4th quartile)",FALSE,FALSE,12,234044,111,-7.45983,42.04536
"399","Neuromuscular","Intermediate
(2nd quartile)",TRUE,FALSE,12,837138,1112,35.28332,4.611708
"400","Neuromuscular","Easy
(1st quartile)",TRUE,TRUE,6,224837,1242,20.072607,-52.58362
"401","Neuromuscular","Difficult
(4th quartile)",TRUE,TRUE,9,288036,92,-46.280525,38.4732
"402","Neuromuscular","Difficult
(4th quartile)",TRUE,TRUE,8,598068,88,-27.319603,50.745274
"403","Neuromuscular","Difficult
(4th quartile)",FALSE,FALSE,15,447002,186,79.81011,10.2357645
"404","Neuromuscular","Intermediate
(2nd quartile)",FALSE,TRUE,9,820999,51,-16.554058,40.351826
"405","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,22,186921,88,34.10467,-23.95221
"406","Neuromuscular","Intermediate
(2nd quartile)",TRUE,FALSE,9,951996,397,71.58226,22.762402
"407","Neuromuscular","Difficult
(4th quartile)",FALSE,FALSE,5,865004,142,-7.7427096,41.193096
"408","Neuromuscular","Easy
(1st quartile)",TRUE,TRUE,7,328032,546,68.69857,3.551143
"409","Neuromuscular","Difficult
(4th quartile)",FALSE,TRUE,11,426964,418,75.80173,15.66983
"410","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,7,706073,433,78.852,9.436091
"411","Neuromuscular","Difficult
(4th quartile)",TRUE,FALSE,13,213953,398,21.7603,-56.550743
"412","Neuromuscular","Difficult
(4th quartile)",TRUE,FALSE,12,807043,611,25.005085,-24.075146
"413","Neuromuscular","Difficult
(4th quartile)",TRUE,TRUE,15,29003,611,25.005049,-24.075384
"414","Neuromuscular","Easy
(1st quartile)",TRUE,TRUE,18,133177,766,23.840298,-55.518623
"415","Neuromuscular","Intermediate
(2nd quartile)",FALSE,TRUE,7,219019,121,-16.821281,50.040306
"416","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,16,936999,79,-60.581173,3.1919186
"417","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,7,93976,293,48.684753,28.268013
"418","Neuromuscular","Easy
(1st quartile)",TRUE,TRUE,9,537042,242,25.331783,19.660248
"419","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,25,982958,1410,23.08473,16.579172
"420","Neuromuscular","Difficult
(4th quartile)",TRUE,TRUE,8,176000,170,2.44577,31.74599
"421","Neuromuscular","Advanced
(3rd quartile)",TRUE,FALSE,13,332957,470,73.0454,0.9463577
"422","Neuromuscular","Intermediate
(2nd quartile)",FALSE,TRUE,4,788166,235,78.90479,-5.9610386
"423","Neuromuscular","Difficult
(4th quartile)",TRUE,TRUE,8,664000,348,41.77436,27.213404
"424","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,7,616003,370,52.96268,6.042706
"425","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,7,41966,469,76.226105,19.887625
"426","Neuromuscular","Advanced
(3rd quartile)",TRUE,TRUE,9,490322,73,-56.815586,24.86736
"427","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,14,383001,292,4.5485415,-42.583164
"428","Neuromuscular","Difficult
(4th quartile)",FALSE,TRUE,10,574970,697,72.77646,19.255245
"429","Neuromuscular","Intermediate
(2nd quartile)",FALSE,TRUE,11,737035,712,77.08582,8.655192
"430","Neuromuscular","Easy
(1st quartile)",TRUE,TRUE,11,404963,470,-6.724732,-4.347493
"431","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,24,603000,1410,23.084642,16.579124
"432","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,5,176000,116,-15.527578,39.776447
"433","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,8,328001,871,67.06744,18.825453
"434","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,5,586003,202,24.65666,-28.836222
"435","Neuromuscular","Advanced
(3rd quartile)",FALSE,FALSE,10,440001,1516,48.35023,25.965702
"436","Neuromuscular","Easy
(1st quartile)",TRUE,TRUE,9,367964,784,41.95219,-5.7678733
"437","Neuromuscular","Difficult
(4th quartile)",TRUE,TRUE,6,392001,59,38.572186,33.7836
"438","Basic Neuroscience","Easy
(1st quartile)",TRUE,TRUE,16,501450,986,-8.335279,-15.264145
"439","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,7,856337,434,-11.306101,-17.302477
"440","Neuromuscular","Difficult
(4th quartile)",FALSE,TRUE,4,250997,259,38.014442,42.585896
"441","Neuromuscular","Difficult
(4th quartile)",TRUE,TRUE,8,225036,449,69.883675,24.734615
"442","Neuromuscular","Intermediate
(2nd quartile)",FALSE,FALSE,12,209969,732,57.112392,14.609952
"443","Neuromuscular","Difficult
(4th quartile)",FALSE,TRUE,5,466999,111,-23.965305,45.155167
"444","Neuromuscular","Difficult
(4th quartile)",FALSE,FALSE,5,522592,65,-44.811127,24.076887
"445","Neuromuscular","Intermediate
(2nd quartile)",TRUE,TRUE,8,822975,385,-20.981884,-4.834263
"446","Neuromuscular","Difficult
(4th quartile)",FALSE,FALSE,7,826992,417,39.265633,-19.253681
"447","Neuromuscular","Difficult
(4th quartile)",TRUE,TRUE,13,75004,798,74.80149,3.0652614
"448","Neuromuscular","Advanced
(3rd quartile)",TRUE,TRUE,8,560171,1036,70.17816,26.480337
"449","Neuromuscular","Difficult
(4th quartile)",TRUE,FALSE,38,375777,1021,70.430824,-0.1960267
"450","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,15,440024,401,-1.894877,23.398245
"451","Neuromuscular","Difficult
(4th quartile)",TRUE,TRUE,13,597005,961,71.45287,18.630142
"452","Neuromuscular","Intermediate
(2nd quartile)",FALSE,TRUE,12,342998,595,73.0008,2.4444215
"453","Neuromuscular","Easy
(1st quartile)",TRUE,TRUE,8,687996,1113,55.919094,12.682352
"454","Neuromuscular","Intermediate
(2nd quartile)",FALSE,TRUE,8,725005,497,73.79347,2.8401709
"455","Neuromuscular","Advanced
(3rd quartile)",FALSE,TRUE,4,564028,587,75.813805,6.759028
